"id","user_id","created_at","retweet_user_id","type","content","rank","user_type"
"1454516436030873600","1651411087",2021-10-30,NA,"retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1454849830849638400","75174049",2021-10-31,"1244377283348987904","retweet_out_by_in","Chess Events and Tournaments",NA,"consumer"
"1455186512040140800","1651411087",2021-11-01,NA,"retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1455195429306572800","46465628",2021-11-01,"172426690","retweet_out_by_in","Chess Literature and Media",NA,"consumer"
"1456180266725171200","499173831",2021-11-04,NA,"retweet_out_by_in","Player Performances and Strategies",NA,"consumer"
"1456395656181043200","499173831",2021-11-04,NA,"retweet_out_by_in","Chess Literature and Media",NA,"consumer"
"1457496893190246400","60494861",2021-11-07,"63550946","retweet_out_by_in","Tournament Results and Standings",NA,"consumer"
"1458098441779916800","2609917590",2021-11-09,"3389642991","retweet_out_by_in","Tournament Results and Standings",NA,"consumer"
"1459474060245708800","92284830",2021-11-13,"1310970315665805312","retweet_out_by_in","Online Chess Competitions",NA,"consumer"
"1459509196672614400","92284830",2021-11-13,"1143169828045369344","retweet_out_by_in","Chess Events and Tournaments",NA,"consumer"
"1460182060019200000","92284830",2021-11-15,"2867816434","retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1461765442670899200","354486695",2021-11-19,NA,"retweet_out_by_in","Chess Legends and Personalities",NA,"consumer"
"1462028335819673600","92284830",2021-11-20,"34374472","retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1462480217113600000","228660231",2021-11-21,"1617972740","retweet_out_by_in","Player Performances and Strategies",NA,"consumer"
"1463694434114150400","126345156",2021-11-25,"14075928","retweet_out_by_in","Chess Literature and Media",NA,"consumer"
"1464190015815270400","1884178352",2021-11-26,NA,"retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1464198390686924800","2233129128",2021-11-26,"1274702081002266624","retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1464215816405196800","1356595452",2021-11-26,NA,"retweet_out_by_in","Chess Events and Tournaments",NA,"consumer"
"1464264315394048000","2233129128",2021-11-26,"1330571318971027456","retweet_out_by_in","Chess Events and Tournaments",0,"consumer"
"1464464728563097600","1651411087",2021-11-27,NA,"retweet_out_by_in","Player Performances and Strategies",NA,"consumer"
"1464558740112384000","92284830",2021-11-27,"538769411","retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1465426925514547200","132787956",2021-11-29,NA,"retweet_out_by_in","Chess Training and Improvement",NA,"consumer"
"1465692410273484800","1651411087",2021-11-30,NA,"retweet_out_by_in","Political and Social Issues in Chess",NA,"consumer"
"1466398430444544000","1702864658",2021-12-02,"1166542088","retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1466516880785612800","46465628",2021-12-02,"172426690","retweet_out_by_in","Chess Legends and Personalities",NA,"consumer"
"1466785827212595200","3392260661",2021-12-03,"3573475754","retweet_out_by_in","Chess Training and Improvement",NA,"consumer"
"1466806560894566400","3392260661",2021-12-03,"2203205700","retweet_out_by_in","Online Chess Competitions",NA,"consumer"
"1466866173333708800","94340676",2021-12-03,"20745074","retweet_out_by_in","Tournament Results and Standings",NA,"consumer"
"1467473003764019200","3392260661",2021-12-05,"20745074","retweet_out_by_in","Tournament Results and Standings",NA,"consumer"
"1467489693503795200","391563229",2021-12-05,NA,"retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1467496823967436800","94340676",2021-12-05,"20745074","retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1467537333365145600","1651411087",2021-12-05,"20745074","retweet_out_by_in","Player Performances and Strategies",NA,"consumer"
"1467561718016614400","499173831",2021-12-05,NA,"retweet_out_by_in","Chess Literature and Media",NA,"consumer"
"1467570486280294400","3392260661",2021-12-05,"2344054550","retweet_out_by_in","Player Performances and Strategies",NA,"consumer"
"1467609330920960000","94340676",2021-12-05,"20745074","retweet_out_by_in","Chess Legends and Personalities",NA,"consumer"
"1467831780862566400","101850896",2021-12-06,NA,"retweet_out_by_in","Chess Events and Tournaments",NA,"consumer"
"1468262043547545600","94340676",2021-12-07,"9777022","retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1468264977387724800","1702864658",2021-12-07,NA,"retweet_out_by_in","Player Performances and Strategies",NA,"consumer"
"1468269934845337600","94340676",2021-12-07,"30352096","retweet_out_by_in","Chess Training and Improvement",NA,"consumer"
"1468514615508275200","92284830",2021-12-08,"171496247","retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1468962740085555200","92284830",2021-12-09,"1155862797521211392","retweet_out_by_in","Chess Legends and Personalities",NA,"consumer"
"1469227240244326400","94340676",2021-12-10,"44196397","retweet_out_by_in","Political and Social Issues in Chess",NA,"consumer"
"1469334400701644800","3392260661",2021-12-10,"1617972740","retweet_out_by_in","Chess Events and Tournaments",NA,"consumer"
"1469395853920153600","434270813",2021-12-10,"63719782","retweet_out_by_in","Player Performances and Strategies",NA,"consumer"
"1470064715242086400","46465628",2021-12-12,"182441567","retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1470811917115699200","92284830",2021-12-14,"1310970315665805312","retweet_out_by_in","Online Chess Competitions",NA,"consumer"
"1470896098466099200","75174049",2021-12-14,NA,"retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1471000677430169600","3086225424",2021-12-15,NA,"retweet_out_by_in","Political and Social Issues in Chess",NA,"consumer"
"1471407773325926400","92284830",2021-12-16,"155870884","retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1472130218177536000","228660231",2021-12-18,"249601765","retweet_out_by_in","Chess Personalities",NA,"consumer"
"1472322157493555200","1495255914",2021-12-18,"249601765","retweet_out_by_in","Chess Events and Tournaments",NA,"consumer"
"1472343631331737600","186797066",2021-12-18,NA,"retweet_out_by_in","Chess Training and Improvement",NA,"consumer"
"1472999117215436800","297267701",2021-12-20,"249601765","retweet_out_by_in","Chess Events and Tournaments",NA,"consumer"
"1473015267735347200","186797066",2021-12-20,NA,"retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1473366023504076800","391563229",2021-12-21,NA,"retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1473442094895308800","46465628",2021-12-21,NA,"retweet_out_by_in","Chess Training and Improvement",NA,"consumer"
"1473579685590323200","186797066",2021-12-22,"855455586221162496","retweet_out_by_in","Chess Legends and Personalities",NA,"consumer"
"1473627153778585600","94340676",2021-12-22,"917892794953404416","retweet_out_by_in","Chess Legends and Personalities",11,"consumer"
"1473682233273856000","92284830",2021-12-22,"19899009","retweet_out_by_in","Chess Events and Tournaments",NA,"consumer"
"1473986138184499200","228660231",2021-12-23,"249601765","retweet_out_by_in","Chess Literature and Media",NA,"consumer"
"1474040751436800000","297267701",2021-12-23,"2885088400","retweet_out_by_in","Tournament Results and Standings",NA,"consumer"
"1474107253217280000","499173831",2021-12-23,NA,"retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1475567177575116800","1495255914",2021-12-27,"249601765","retweet_out_by_in","Tournament Results and Standings",NA,"consumer"
"1475847121622425600","3392260661",2021-12-28,"20745074","retweet_out_by_in","Tournament Results and Standings",NA,"consumer"
"1476495278098329600","97426170",2021-12-30,"973950881401135104","retweet_out_by_in","Chess Literature and Media",NA,"consumer"
"1476568622441062400","94340676",2021-12-30,"20745074","retweet_out_by_in","Tournament Results and Standings",NA,"consumer"
"1476572579645337600","3392260661",2021-12-30,"1617972740","retweet_out_by_in","Chess Events and Tournaments",NA,"consumer"
"1476647307676467200","1702864658",2021-12-30,"1617972740","retweet_out_by_in","Tournament Results and Standings",NA,"consumer"
"1477300353985126400","499173831",2022-01-01,NA,"retweet_out_by_in","Chess Legends and Personalities",NA,"consumer"
"1477302634004377600","1081889952412119040",2022-01-01,"3389642991","retweet_out_by_in","Tournament Results and Standings",NA,"consumer"
"1478031730627993600","132787956",2022-01-03,NA,"retweet_out_by_in","Chess Training and Improvement",NA,"consumer"
"1478707920422400000","4369711156",2022-01-05,"1196840213718478848","retweet_out_by_in","Chess Training and Improvement",NA,"consumer"
"1479454605243084800","4369711156",2022-01-07,"951660147931271168","retweet_out_by_in","Chess Training and Improvement",NA,"consumer"
"1480259385146368000","60494861",2022-01-09,"1300899457974833152","retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1480473540222668800","4369711156",2022-01-10,"3710782948","retweet_out_by_in","Chess Training and Improvement",NA,"consumer"
"1480917749366988800","92284830",2022-01-11,"51023770","retweet_out_by_in","Chess Events and Tournaments",NA,"consumer"
"1481025242243891200","75174049",2022-01-11,NA,"retweet_out_by_in","Chess Legends and Personalities",NA,"consumer"
"1481223515860787200","92284830",2022-01-12,"113296059","retweet_out_by_in","Chess Legends and Personalities",NA,"consumer"
"1481358732617420800","2609917590",2022-01-12,NA,"retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1482331057894707200","4369711156",2022-01-15,"1617972740","retweet_out_by_in","Chess Events and Tournaments",NA,"consumer"
"1482750541985894400","3392260661",2022-01-16,"3389642991","retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1483131717871411200","3392260661",2022-01-17,"9777022","retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1483378585624883200","4369711156",2022-01-18,"1617972740","retweet_out_by_in","Player Performances and Strategies",NA,"consumer"
"1483524503321907200","4369711156",2022-01-18,"780354077368561664","retweet_out_by_in","Chess Training and Improvement",NA,"consumer"
"1483793544754176000","2233129128",2022-01-19,NA,"retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1484211734898483200","3392260661",2022-01-20,"9777022","retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1484865536404172800","4369711156",2022-01-22,"58565342","retweet_out_by_in","Chess Legends and Personalities",NA,"consumer"
"1485303766555443200","92284830",2022-01-23,"18576488","retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1485365801578291200","92284830",2022-01-23,"1087745522541228032","retweet_out_by_in","Tournament Results and Standings",NA,"consumer"
"1485562049803571200","92284830",2022-01-24,"1155862797521211392","retweet_out_by_in","Chess Literature and Media",NA,"consumer"
"1485725397379686400","46465628",2022-01-24,"1617972740","retweet_out_by_in","Tournament Results and Standings",NA,"consumer"
"1485968561495552000","4369711156",2022-01-25,"3710782948","retweet_out_by_in","Player Performances and Strategies",NA,"consumer"
"1486014358090137600","60494861",2022-01-25,NA,"retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1486386549105254400","2233129128",2022-01-26,NA,"retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1486437811255398400","3392260661",2022-01-26,"9777022","retweet_out_by_in","Player Performances and Strategies",NA,"consumer"
"1486683410449920000","94340676",2022-01-27,"256669567","retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1487042899065856000","4369711156",2022-01-28,"1318240094403309568","retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1487689475459276800","4369711156",2022-01-30,"993731107672678400","retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1488129828981248000","354486695",2022-01-31,NA,"retweet_out_by_in","Tournament Results and Standings",NA,"consumer"
"1488770202615500800","94340676",2022-02-02,"1243503046732271616","retweet_out_by_in","Political and Social Issues in Chess",NA,"consumer"
"1488882913596825600","2233129128",2022-02-02,"1330571318971027456","retweet_out_by_in","Social Media Impact on Chess",0,"consumer"
"1488922856159334400","92284830",2022-02-02,"1310970315665805312","retweet_out_by_in","Online Chess Competitions",NA,"consumer"
"1488985390635622400","94340676",2022-02-02,"249601765","retweet_out_by_in","Tournament Results and Standings",NA,"consumer"
"1489235397158707200","94340676",2022-02-03,"1073474702","retweet_out_by_in","Chess Events and Tournaments",NA,"consumer"
"1490081700306636800","1702864658",2022-02-05,NA,"retweet_out_by_in","Player Performances and Strategies",NA,"consumer"
"1490692931493273600","132787956",2022-02-07,NA,"retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1491519038996070400","186797066",2022-02-09,"1300143074694361088","retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1491679668210073600","434270813",2022-02-10,"9777022","retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1491745787222528000","92284830",2022-02-10,"3646817184","retweet_out_by_in","Chess Training and Improvement",NA,"consumer"
"1492150473117286400","4369711156",2022-02-11,NA,"retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1492357805348556800","94340676",2022-02-12,"9777022","retweet_out_by_in","Tournament Results and Standings",NA,"consumer"
"1492495921770291200","3511819222",2022-02-12,NA,"retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1492499820946329600","4369711156",2022-02-12,"1617972740","retweet_out_by_in","Chess Events and Tournaments",NA,"consumer"
"1492770848062771200","337149339",2022-02-13,NA,"retweet_out_by_in","Chess Literature and Media",NA,"consumer"
"1493166530351308800","337149339",2022-02-14,"863082908","retweet_out_by_in","Health and Wellness in Chess",NA,"consumer"
"1493206378198016000","1651411087",2022-02-14,NA,"retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1493313674521497600","337149339",2022-02-14,NA,"retweet_out_by_in","Political and Social Issues in Chess",NA,"consumer"
"1493371462375424000","46465628",2022-02-14,"1485907093634879488","retweet_out_by_in","Chess Literature and Media",NA,"consumer"
"1493533837414092800","3511819222",2022-02-15,"1366144904590671872","retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1494764509394841600","4369711156",2022-02-18,"1617972740","retweet_out_by_in","Chess Events and Tournaments",NA,"consumer"
"1494912728863027200","4369711156",2022-02-19,"82255666","retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1495017542980710400","337149339",2022-02-19,"556977225","retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1495497981004595200","2233129128",2022-02-20,"1330571318971027456","retweet_out_by_in","Chess Training and Improvement",0,"consumer"
"1495755350317875200","94340676",2022-02-21,"917892794953404416","retweet_out_by_in","Chess Literature and Media",11,"consumer"
"1496124096542822400","92284830",2022-02-22,"1120235768902029312","retweet_out_by_in","Chess Literature and Media",NA,"consumer"
"1496361530899763200","4369711156",2022-02-23,"951660147931271168","retweet_out_by_in","Chess Legends and Personalities",NA,"consumer"
"1496878420415897600","391563229",2022-02-24,"228456219","retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1497080063275110400","94340676",2022-02-25,"20745074","retweet_out_by_in","Chess Events and Tournaments",NA,"consumer"
"1497090957170278400","94340676",2022-02-25,"1111367492","retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1497187376988262400","94340676",2022-02-25,"917892794953404416","retweet_out_by_in","Chess Events and Tournaments",11,"consumer"
"1497214776530944000","161308987",2022-02-25,"759251","retweet_out_by_in","Political and Social Issues in Chess",NA,"consumer"
"1497245590119321600","94340676",2022-02-25,"30352096","retweet_out_by_in","Political and Social Issues in Chess",NA,"consumer"
"1497358355538534400","29521967",2022-02-25,"1374881909390499840","retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1497576150318694400","337149339",2022-02-26,NA,"retweet_out_by_in","Political and Social Issues in Chess",NA,"consumer"
"1497607527323750400","94340676",2022-02-26,"20745074","retweet_out_by_in","Chess Events and Tournaments",NA,"consumer"
"1497827243648716800","94340676",2022-02-27,"1161353651832709120","retweet_out_by_in","Chess Events and Tournaments",NA,"consumer"
"1497922290272460800","94340676",2022-02-27,"44425241","retweet_out_by_in","Political and Social Issues in Chess",NA,"consumer"
"1497950713057587200","391563229",2022-02-27,"64324543","retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1497950853818368000","391563229",2022-02-27,NA,"retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1497968348004556800","29521967",2022-02-27,"64324543","retweet_out_by_in","Political and Social Issues in Chess",NA,"consumer"
"1498007553346662400","94340676",2022-02-27,"361617541","retweet_out_by_in","Political and Social Issues in Chess",NA,"consumer"
"1498043856591360000","94340676",2022-02-27,"33933259","retweet_out_by_in","Political and Social Issues in Chess",NA,"consumer"
"1498397670116761600","94340676",2022-02-28,"1222773302441148416","retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1498400538597068800","94340676",2022-02-28,"15010349","retweet_out_by_in","Political and Social Issues in Chess",NA,"consumer"
"1498620146079846400","94340676",2022-03-01,"917892794953404416","retweet_out_by_in","Tournament Results and Standings",11,"consumer"
"1498728867623628800","94340676",2022-03-01,"1437451132540964864","retweet_out_by_in","Chess Personalities",NA,"consumer"
"1498838838407577600","161308987",2022-03-02,"449588356","retweet_out_by_in","Political and Social Issues in Chess",NA,"consumer"
"1498952842689843200","186797066",2022-03-02,"893067042","retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1498980372469760000","1884178352",2022-03-02,"172426690","retweet_out_by_in","Chess Events and Tournaments",NA,"consumer"
"1499080924398592000","337149339",2022-03-02,"4650850093","retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1499188428935680000","161308987",2022-03-03,"14293310","retweet_out_by_in","Political and Social Issues in Chess",NA,"consumer"
"1499388790334361600","94340676",2022-03-03,"917892794953404416","retweet_out_by_in","Tournament Results and Standings",11,"consumer"
"1499388902649446400","94340676",2022-03-03,"3803185154","retweet_out_by_in","Player Performances and Strategies",NA,"consumer"
"1499663988820480000","132787956",2022-03-04,"9777022","retweet_out_by_in","Tournament Results and Standings",NA,"consumer"
"1499864842659942400","337149339",2022-03-04,NA,"retweet_out_by_in","Political and Social Issues in Chess",NA,"consumer"
"1500106334112563200","161308987",2022-03-05,"3061311382","retweet_out_by_in","Political and Social Issues in Chess",NA,"consumer"
"1500386050627276800","391563229",2022-03-06,"57094856","retweet_out_by_in","Political and Social Issues in Chess",NA,"consumer"
"1500576837717708800","46465628",2022-03-06,"449588356","retweet_out_by_in","Political and Social Issues in Chess",NA,"consumer"
"1500579029346304000","46465628",2022-03-06,"1087745522541228032","retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1500875245200281600","337149339",2022-03-07,NA,"retweet_out_by_in","Political and Social Issues in Chess",NA,"consumer"
"1501098964485120000","217741900",2022-03-08,"1001286684","retweet_out_by_in","Chess Events and Tournaments",NA,"consumer"
"1501112295413452800","92284830",2022-03-08,"249601765","retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1501177277564006400","228660231",2022-03-08,"3578723177","retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1501569299592499200","92284830",2022-03-09,"1087745522541228032","retweet_out_by_in","Chess Personalities",NA,"consumer"
"1501590076664524800","46465628",2022-03-09,"172426690","retweet_out_by_in","Tournament Results and Standings",NA,"consumer"
"1501862479542067200","1041446451715473408",2022-03-10,NA,"retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1501886024162713600","94340676",2022-03-10,"996785343008595968","retweet_out_by_in","Player Performances and Strategies",NA,"consumer"
"1501954883540377600","46465628",2022-03-10,NA,"retweet_out_by_in","Chess Training and Improvement",NA,"consumer"
"1502386363693670400","29521967",2022-03-11,"172426690","retweet_out_by_in","Tournament Results and Standings",NA,"consumer"
"1502402224453939200","75174049",2022-03-11,NA,"retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1503331037182668800","77210396",2022-03-14,"1444858773097443328","retweet_out_by_in","Tournament Results and Standings",NA,"consumer"
"1503538693356851200","46465628",2022-03-15,"22799257","retweet_out_by_in","Political and Social Issues in Chess",NA,"consumer"
"1503646568234291200","337149339",2022-03-15,"143427448","retweet_out_by_in","Political and Social Issues in Chess",NA,"consumer"
"1503740475974553600","217741900",2022-03-15,"534302225","retweet_out_by_in","Political and Social Issues in Chess",NA,"consumer"
"1503763322663014400","29521967",2022-03-15,"2803993788","retweet_out_by_in","Online Chess Competitions",NA,"consumer"
"1503929513373184000","94340676",2022-03-16,"165391600","retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1504059729257062400","186797066",2022-03-16,NA,"retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1504477248497152000","77210396",2022-03-17,"2345436867","retweet_out_by_in","Chess Events and Tournaments",NA,"consumer"
"1504537946275430400","4369711156",2022-03-17,"1432715204001927168","retweet_out_by_in","Chess Training and Improvement",NA,"consumer"
"1504570354995507200","228660231",2022-03-17,"189068159","retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1504579744620236800","23612012",2022-03-17,"102423027","retweet_out_by_in","Chess Events and Tournaments",NA,"consumer"
"1504721390171136000","94340676",2022-03-18,"1161353651832709120","retweet_out_by_in","Player Performances and Strategies",NA,"consumer"
"1504786264658227200","77210396",2022-03-18,"3044716929","retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1504874118436556800","3392260661",2022-03-18,"1373971615260807168","retweet_out_by_in","Chess Events and Tournaments",NA,"consumer"
"1504955381868544000","217741900",2022-03-18,"64324543","retweet_out_by_in","Chess Events and Tournaments",NA,"consumer"
"1505374428812697600","161308987",2022-03-20,NA,"retweet_out_by_in","Chess Personalities",NA,"consumer"
"1505470493138329600","337149339",2022-03-20,"1484306115428904960","retweet_out_by_in","Chess Events and Tournaments",NA,"consumer"
"1505644436495155200","3392260661",2022-03-20,NA,"retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1505948574399488000","2233129128",2022-03-21,"1330571318971027456","retweet_out_by_in","Player Performances and Strategies",0,"consumer"
"1506280926015283200","29521967",2022-03-22,"1056900624858705920","retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1506291171861094400","4922808130",2022-03-22,"249601765","retweet_out_by_in","Player Performances and Strategies",NA,"consumer"
"1506317072200089600","2233129128",2022-03-22,"1617972740","retweet_out_by_in","Online Chess Competitions",NA,"consumer"
"1506711525632921600","161308987",2022-03-23,"3061311382","retweet_out_by_in","Political and Social Issues in Chess",NA,"consumer"
"1507002326795571200","29521967",2022-03-24,"35414986","retweet_out_by_in","Health and Wellness in Chess",NA,"consumer"
"1507164834894336000","77210396",2022-03-25,"1332827534539546624","retweet_out_by_in","Chess Training and Improvement",NA,"consumer"
"1507457939040256000","60494861",2022-03-25,"3011590663","retweet_out_by_in","Tournament Results and Standings",NA,"consumer"
"1507785277523251200","337149339",2022-03-26,"23825042","retweet_out_by_in","Political and Social Issues in Chess",NA,"consumer"
"1507890208364134400","94340676",2022-03-27,"771223836","retweet_out_by_in","Political and Social Issues in Chess",NA,"consumer"
"1508032421526220800","161308987",2022-03-27,"2402118630","retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1508057997133721600","161308987",2022-03-27,"3061311382","retweet_out_by_in","Political and Social Issues in Chess",NA,"consumer"
"1508184165958758400","77210396",2022-03-27,"249601765","retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1508384291763507200","4369711156",2022-03-28,NA,"retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1508487472434585600","77210396",2022-03-28,"63550946","retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1508490007891353600","29521967",2022-03-28,"2803993788","retweet_out_by_in","Chess Literature and Media",NA,"consumer"
"1508585508674355200","29521967",2022-03-28,"103204359","retweet_out_by_in","Chess Literature and Media",NA,"consumer"
"1508709575477760000","94340676",2022-03-29,"9777022","retweet_out_by_in","Tournament Results and Standings",NA,"consumer"
"1508719942199296000","46465628",2022-03-29,"2203205700","retweet_out_by_in","Player Performances and Strategies",NA,"consumer"
"1508801932726579200","2233129128",2022-03-29,NA,"retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1508882057493196800","23612012",2022-03-29,"385601167","retweet_out_by_in","Health and Wellness in Chess",NA,"consumer"
"1509161690910412800","3511819222",2022-03-30,"249601765","retweet_out_by_in","Chess Events and Tournaments",NA,"consumer"
"1509766523799449600","94340676",2022-04-01,"1447099116178137088","retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1509927155018444800","23612012",2022-04-01,"385601167","retweet_out_by_in","Chess Training and Improvement",NA,"consumer"
"1510317654397132800","23612012",2022-04-02,"385601167","retweet_out_by_in","Chess Events and Tournaments",NA,"consumer"
"1510540758239129600","92284830",2022-04-03,"118791431","retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1510550488885964800","92284830",2022-04-03,"294138282","retweet_out_by_in","Chess Personalities",NA,"consumer"
"1510623678442188800","4922808130",2022-04-03,"866810491443826688","retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1510881031527833600","92284830",2022-04-04,"3384685545","retweet_out_by_in","Chess Events and Tournaments",NA,"consumer"
"1511021275694592000","3086225424",2022-04-04,NA,"retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1511085125223731200","337149339",2022-04-04,"28365619","retweet_out_by_in","Chess Literature and Media",NA,"consumer"
"1511378188252979200","228660231",2022-04-05,"1617972740","retweet_out_by_in","Tournament Results and Standings",NA,"consumer"
"1511455270244864000","46465628",2022-04-05,"82299300","retweet_out_by_in","Political and Social Issues in Chess",NA,"consumer"
"1511660649767526400","94340676",2022-04-06,"917892794953404416","retweet_out_by_in","Player Performances and Strategies",11,"consumer"
"1511698005941964800","29521967",2022-04-06,"1195031473331433472","retweet_out_by_in","Chess Literature and Media",NA,"consumer"
"1511955934616166400","228660231",2022-04-07,"404440003","retweet_out_by_in","Tournament Results and Standings",NA,"consumer"
"1512177945783193600","46465628",2022-04-07,"1364845405","retweet_out_by_in","Chess Events and Tournaments",NA,"consumer"
"1512431551014912000","92284830",2022-04-08,"294138282","retweet_out_by_in","Chess Events and Tournaments",NA,"consumer"
"1512669562730393600","1356595452",2022-04-09,"1478333495080636416","retweet_out_by_in","Chess Training and Improvement",NA,"consumer"
"1512895586219008000","46465628",2022-04-09,"1617972740","retweet_out_by_in","Chess Training and Improvement",NA,"consumer"
"1513408302335488000","94340676",2022-04-11,"47300885","retweet_out_by_in","Health and Wellness in Chess",NA,"consumer"
"1513491982592716800","1651411087",2022-04-11,NA,"retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1513501272795750400","161308987",2022-04-11,NA,"retweet_out_by_in","Political and Social Issues in Chess",NA,"consumer"
"1513583520341504000","29521967",2022-04-11,"1432715204001927168","retweet_out_by_in","Chess Literature and Media",NA,"consumer"
"1513588593553510400","4369711156",2022-04-11,"715904867559202816","retweet_out_by_in","Online Chess Competitions",NA,"consumer"
"1513645946202214400","29521967",2022-04-11,"1414968411067650048","retweet_out_by_in","Chess Legends and Personalities",NA,"consumer"
"1513791211991142400","1495255914",2022-04-12,"807095","retweet_out_by_in","Political and Social Issues in Chess",NA,"consumer"
"1513857721547776000","1884178352",2022-04-12,NA,"retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1513871686776627200","29521967",2022-04-12,"25851275","retweet_out_by_in","Chess Legends and Personalities",NA,"consumer"
"1513944051317452800","4369711156",2022-04-12,"806049666","retweet_out_by_in","Chess Literature and Media",NA,"consumer"
"1513971661120409600","337149339",2022-04-12,"45715838","retweet_out_by_in","Political and Social Issues in Chess",NA,"consumer"
"1514144765243187200","337149339",2022-04-13,"202340884","retweet_out_by_in","Political and Social Issues in Chess",NA,"consumer"
"1514367084528128000","161308987",2022-04-13,"3061311382","retweet_out_by_in","Political and Social Issues in Chess",NA,"consumer"
"1514456609153433600","94340676",2022-04-14,"358345139","retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1514545480818176000","46465628",2022-04-14,NA,"retweet_out_by_in","Chess Literature and Media",NA,"consumer"
"1514558810031104000","77210396",2022-04-14,NA,"retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
"1515241468667084800","228660231",2022-04-16,"404440003","retweet_out_by_in","Tournament Results and Standings",NA,"consumer"
"1515870335220224000","1110733580",2022-04-18,"1319701962191851520","retweet_out_by_in","Social Media Impact on Chess",NA,"consumer"
